id,frame,execution_id,mixr_type,asa_type,asa_custom_type,payload,sim_time,utc_time,execution_uuid,batch_id,experiment
135108014,20739,139828,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 1, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 6, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 9, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:13:32.22-03:00,1970-01-01T16:34:09.680312-03:00,ed951339-9d74-4f6f-879b-148f64ccf754,2610,8
135108015,21248,139828,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 1, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:13:50.62-03:00,1970-01-01T16:34:28.080312-03:00,ed951339-9d74-4f6f-879b-148f64ccf754,2610,8
135108016,23395,139828,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 8, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 1, 'acft_damaged': 1, 'bmb_released': 2, 'aam_remaining': 72, 'acft_standing': 3, 'bmb_remaining': 8, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.25}",1970-01-01T09:15:35.22-03:00,1970-01-01T16:36:12.680312-03:00,ed951339-9d74-4f6f-879b-148f64ccf754,2610,8
135108017,23862,139828,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 8, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 1, 'acft_damaged': 1, 'bmb_released': 4, 'aam_remaining': 72, 'acft_standing': 3, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.25}",1970-01-01T09:15:52.12-03:00,1970-01-01T16:36:29.580312-03:00,ed951339-9d74-4f6f-879b-148f64ccf754,2610,8
135108018,24180,139828,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 1, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:16:03.62-03:00,1970-01-01T16:36:41.080312-03:00,ed951339-9d74-4f6f-879b-148f64ccf754,2610,8
135108019,24212,139828,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 1, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:16:04.72-03:00,1970-01-01T16:36:42.180312-03:00,ed951339-9d74-4f6f-879b-148f64ccf754,2610,8
135108020,24212,139828,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 1, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:16:04.72-03:00,1970-01-01T16:36:42.180312-03:00,ed951339-9d74-4f6f-879b-148f64ccf754,2610,8
135108021,26312,139828,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 1, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:17:40.62-03:00,1970-01-01T16:38:18.080312-03:00,ed951339-9d74-4f6f-879b-148f64ccf754,2610,8
135108022,18395,139823,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 8, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 1, 'acft_damaged': 1, 'bmb_released': 0, 'aam_remaining': 72, 'acft_standing': 3, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.25}",1970-01-01T09:12:37.42-03:00,1970-01-01T16:33:14.897851-03:00,2a78ff6c-5a89-4d38-9844-a1df6300f51b,2610,3
135108023,18395,139823,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 1, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 5, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 10, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:12:37.42-03:00,1970-01-01T16:33:14.897851-03:00,2a78ff6c-5a89-4d38-9844-a1df6300f51b,2610,3
135108024,20478,139823,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 1, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 6, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 9, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:13:26.42-03:00,1970-01-01T16:34:03.897851-03:00,2a78ff6c-5a89-4d38-9844-a1df6300f51b,2610,3
135108025,20772,139823,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 1, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:13:34.82-03:00,1970-01-01T16:34:12.297851-03:00,2a78ff6c-5a89-4d38-9844-a1df6300f51b,2610,3
135108026,23248,139823,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 8, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 1, 'acft_damaged': 1, 'bmb_released': 2, 'aam_remaining': 72, 'acft_standing': 3, 'bmb_remaining': 8, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.25}",1970-01-01T09:15:35.22-03:00,1970-01-01T16:36:12.697851-03:00,2a78ff6c-5a89-4d38-9844-a1df6300f51b,2610,3
135108027,23715,139823,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 8, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 1, 'acft_damaged': 1, 'bmb_released': 4, 'aam_remaining': 72, 'acft_standing': 3, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.25}",1970-01-01T09:15:52.12-03:00,1970-01-01T16:36:29.597851-03:00,2a78ff6c-5a89-4d38-9844-a1df6300f51b,2610,3
135108028,24033,139823,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 1, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:16:03.62-03:00,1970-01-01T16:36:41.097851-03:00,2a78ff6c-5a89-4d38-9844-a1df6300f51b,2610,3
135108029,24065,139823,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 1, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:16:04.72-03:00,1970-01-01T16:36:42.197851-03:00,2a78ff6c-5a89-4d38-9844-a1df6300f51b,2610,3
135108030,24065,139823,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 1, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:16:04.72-03:00,1970-01-01T16:36:42.197851-03:00,2a78ff6c-5a89-4d38-9844-a1df6300f51b,2610,3
135108031,25544,139823,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 1, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:17:10.32-03:00,1970-01-01T16:37:47.797851-03:00,2a78ff6c-5a89-4d38-9844-a1df6300f51b,2610,3
135108032,24702,139830,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 2, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 6, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:16:04.72-03:00,1970-01-01T16:36:42.201893-03:00,67a26ae3-1e06-4f69-9a34-1f7607e63bd7,2610,10
135108033,29289,139830,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 2, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 6, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:41.82-03:00,1970-01-01T16:40:19.301893-03:00,67a26ae3-1e06-4f69-9a34-1f7607e63bd7,2610,10
135108034,29505,139830,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 3, 'acft_damaged': 2, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 1, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.5}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:40:25.501893-03:00,67a26ae3-1e06-4f69-9a34-1f7607e63bd7,2610,10
135108035,29505,139830,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 3, 'acft_damaged': 3, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 1, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.75}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:40:25.501893-03:00,67a26ae3-1e06-4f69-9a34-1f7607e63bd7,2610,10
135108036,29505,139830,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 3, 'acft_damaged': 3, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 1, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.75}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:40:25.501893-03:00,67a26ae3-1e06-4f69-9a34-1f7607e63bd7,2610,10
135108037,29505,139830,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 3, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 6, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 7, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:40:25.501893-03:00,67a26ae3-1e06-4f69-9a34-1f7607e63bd7,2610,10
135108038,29590,139830,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 3, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 6, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 7, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:51.92-03:00,1970-01-01T16:40:29.401893-03:00,67a26ae3-1e06-4f69-9a34-1f7607e63bd7,2610,10
135108039,29859,139830,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 4, 'acft_damaged': 3, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 0, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.75}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:40:39.001893-03:00,67a26ae3-1e06-4f69-9a34-1f7607e63bd7,2610,10
135108040,29859,139830,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 4, 'acft_damaged': 4, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 0, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 1.0}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:40:39.001893-03:00,67a26ae3-1e06-4f69-9a34-1f7607e63bd7,2610,10
135108041,29859,139830,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 4, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 6, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 6, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:40:39.001893-03:00,67a26ae3-1e06-4f69-9a34-1f7607e63bd7,2610,10
135108042,23766,139839,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 2, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 6, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:16:04.72-03:00,1970-01-01T16:36:42.227239-03:00,2b52a2ed-a86c-4899-91e9-29d8944f75c9,2610,19
135108043,28352,139839,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 2, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 6, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:41.82-03:00,1970-01-01T16:40:19.327239-03:00,2b52a2ed-a86c-4899-91e9-29d8944f75c9,2610,19
135108044,28569,139839,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 3, 'acft_damaged': 2, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 1, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.5}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:40:25.527239-03:00,2b52a2ed-a86c-4899-91e9-29d8944f75c9,2610,19
135108045,28569,139839,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 3, 'acft_damaged': 3, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 1, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.75}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:40:25.527239-03:00,2b52a2ed-a86c-4899-91e9-29d8944f75c9,2610,19
135108046,28569,139839,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 3, 'acft_damaged': 3, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 1, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.75}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:40:25.527239-03:00,2b52a2ed-a86c-4899-91e9-29d8944f75c9,2610,19
135108047,28569,139839,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 3, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 6, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 7, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:48.02-03:00,1970-01-01T16:40:25.527239-03:00,2b52a2ed-a86c-4899-91e9-29d8944f75c9,2610,19
135108048,28654,139839,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 3, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 6, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 7, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:19:51.92-03:00,1970-01-01T16:40:29.427239-03:00,2b52a2ed-a86c-4899-91e9-29d8944f75c9,2610,19
135108049,28923,139839,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 4, 'acft_damaged': 3, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 0, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.75}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:40:39.027239-03:00,2b52a2ed-a86c-4899-91e9-29d8944f75c9,2610,19
135108050,28923,139839,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 16, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 4, 'acft_damaged': 4, 'bmb_released': 4, 'aam_remaining': 64, 'acft_standing': 0, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 1.0}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:40:39.027239-03:00,2b52a2ed-a86c-4899-91e9-29d8944f75c9,2610,19
135108051,28923,139839,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 4, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 6, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 6, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:20:01.52-03:00,1970-01-01T16:40:39.027239-03:00,2b52a2ed-a86c-4899-91e9-29d8944f75c9,2610,19
135108052,20547,139833,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 7, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 9, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:13:26.42-03:00,1970-01-01T16:34:03.881919-03:00,95691d42-6e3e-444e-ab6d-2dfab0f748d8,2610,13
135108053,20841,139833,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 8, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:13:34.82-03:00,1970-01-01T16:34:12.281919-03:00,95691d42-6e3e-444e-ab6d-2dfab0f748d8,2610,13
135108054,23315,139833,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 2, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 8, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:15:35.22-03:00,1970-01-01T16:36:12.681919-03:00,95691d42-6e3e-444e-ab6d-2dfab0f748d8,2610,13
135108055,23782,139833,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 4, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 6, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:15:52.12-03:00,1970-01-01T16:36:29.581919-03:00,95691d42-6e3e-444e-ab6d-2dfab0f748d8,2610,13
135108056,24100,139833,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 8, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:16:03.62-03:00,1970-01-01T16:36:41.081919-03:00,95691d42-6e3e-444e-ab6d-2dfab0f748d8,2610,13
135108057,24132,139833,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 8, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:16:04.72-03:00,1970-01-01T16:36:42.181919-03:00,95691d42-6e3e-444e-ab6d-2dfab0f748d8,2610,13
135108058,24132,139833,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 8, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:16:04.72-03:00,1970-01-01T16:36:42.181919-03:00,95691d42-6e3e-444e-ab6d-2dfab0f748d8,2610,13
135108059,25613,139833,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 8, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:17:10.32-03:00,1970-01-01T16:37:47.781919-03:00,95691d42-6e3e-444e-ab6d-2dfab0f748d8,2610,13
135108060,25892,139833,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 8, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 0, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:17:20.42-03:00,1970-01-01T16:37:57.881919-03:00,95691d42-6e3e-444e-ab6d-2dfab0f748d8,2610,13
