id,frame,execution_id,mixr_type,asa_type,asa_custom_type,payload,sim_time,utc_time,execution_uuid,batch_id,experiment
135118549,3,140108,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:00:00.12-03:00,1970-01-01T09:09:19.129453-03:00,f8b02b22-0d6c-423b-91e8-6c6b2c01ce35,2613,33
135118550,305,140108,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:00:10.12-03:00,1970-01-01T09:09:29.129453-03:00,f8b02b22-0d6c-423b-91e8-6c6b2c01ce35,2613,33
135118551,305,140108,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:00:10.12-03:00,1970-01-01T09:09:29.129453-03:00,f8b02b22-0d6c-423b-91e8-6c6b2c01ce35,2613,33
135118552,7222,140108,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:04:00.12-03:00,1970-01-01T09:13:19.129453-03:00,f8b02b22-0d6c-423b-91e8-6c6b2c01ce35,2613,33
135118553,7222,140108,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:04:00.12-03:00,1970-01-01T09:13:19.129453-03:00,f8b02b22-0d6c-423b-91e8-6c6b2c01ce35,2613,33
135118554,13072,140108,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:07:13.52-03:00,1970-01-01T09:16:32.529453-03:00,f8b02b22-0d6c-423b-91e8-6c6b2c01ce35,2613,33
135118555,14539,140108,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 1, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 79, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:07:55.22-03:00,1970-01-01T09:17:14.229453-03:00,f8b02b22-0d6c-423b-91e8-6c6b2c01ce35,2613,33
135118556,0,140106,1,0,,{},1970-01-01T09:00:00-03:00,1970-01-01T09:09:17-03:00,7afe7188-48f0-417a-ba0e-859b1fe66e5c,2613,31
135118557,0,140106,3,0,,{},1970-01-01T09:00:00-03:00,1970-01-01T09:09:17-03:00,7afe7188-48f0-417a-ba0e-859b1fe66e5c,2613,31
135118558,3,140106,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:00:00.12-03:00,1970-01-01T09:09:17.768525-03:00,7afe7188-48f0-417a-ba0e-859b1fe66e5c,2613,31
135118559,3,140106,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:00:00.12-03:00,1970-01-01T09:09:17.768525-03:00,7afe7188-48f0-417a-ba0e-859b1fe66e5c,2613,31
135118560,305,140106,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:00:10.12-03:00,1970-01-01T09:09:27.768525-03:00,7afe7188-48f0-417a-ba0e-859b1fe66e5c,2613,31
135118561,305,140106,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:00:10.12-03:00,1970-01-01T09:09:27.768525-03:00,7afe7188-48f0-417a-ba0e-859b1fe66e5c,2613,31
135118562,7225,140106,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:04:00.12-03:00,1970-01-01T09:13:17.768525-03:00,7afe7188-48f0-417a-ba0e-859b1fe66e5c,2613,31
135118563,7225,140106,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:04:00.12-03:00,1970-01-01T09:13:17.768525-03:00,7afe7188-48f0-417a-ba0e-859b1fe66e5c,2613,31
135118564,15219,140106,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:08:25.12-03:00,1970-01-01T09:17:42.768525-03:00,7afe7188-48f0-417a-ba0e-859b1fe66e5c,2613,31
135118565,17159,140106,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 1, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 7, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:09:20.42-03:00,1970-01-01T09:18:38.068525-03:00,7afe7188-48f0-417a-ba0e-859b1fe66e5c,2613,31
135118566,0,140107,1,0,,{},1970-01-01T09:00:00-03:00,1970-01-01T09:09:17-03:00,edcfd6ae-6a87-4242-9766-6dedf330516c,2613,32
135118567,0,140107,3,0,,{},1970-01-01T09:00:00-03:00,1970-01-01T09:09:17-03:00,edcfd6ae-6a87-4242-9766-6dedf330516c,2613,32
135118568,3,140107,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:00:00.12-03:00,1970-01-01T09:09:18.100091-03:00,edcfd6ae-6a87-4242-9766-6dedf330516c,2613,32
135118569,3,140107,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:00:00.12-03:00,1970-01-01T09:09:18.100091-03:00,edcfd6ae-6a87-4242-9766-6dedf330516c,2613,32
135118570,305,140107,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:00:10.12-03:00,1970-01-01T09:09:28.100091-03:00,edcfd6ae-6a87-4242-9766-6dedf330516c,2613,32
135118571,305,140107,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:00:10.12-03:00,1970-01-01T09:09:28.100091-03:00,edcfd6ae-6a87-4242-9766-6dedf330516c,2613,32
135118572,7223,140107,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:04:00.12-03:00,1970-01-01T09:13:18.100091-03:00,edcfd6ae-6a87-4242-9766-6dedf330516c,2613,32
135118573,7223,140107,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:04:00.12-03:00,1970-01-01T09:13:18.100091-03:00,edcfd6ae-6a87-4242-9766-6dedf330516c,2613,32
135118574,15597,140107,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:08:37.92-03:00,1970-01-01T09:17:55.900091-03:00,edcfd6ae-6a87-4242-9766-6dedf330516c,2613,32
135118575,16982,140107,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 1, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 79, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:09:12.22-03:00,1970-01-01T09:18:30.200091-03:00,edcfd6ae-6a87-4242-9766-6dedf330516c,2613,32
135118576,16801,140098,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 1, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 79, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:09:02.72-03:00,1970-01-01T09:18:13.267333-03:00,3c985ec8-e087-43b9-88d9-c7e8e458c13c,2613,23
135118577,17363,140098,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 2, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 1, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 78, 'acft_standing': 3, 'bmb_remaining': 8, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:09:18.72-03:00,1970-01-01T09:18:29.267333-03:00,3c985ec8-e087-43b9-88d9-c7e8e458c13c,2613,23
135118578,17363,140098,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 2, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 1, 'acft_damaged': 1, 'bmb_released': 0, 'aam_remaining': 78, 'acft_standing': 3, 'bmb_remaining': 8, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.25}",1970-01-01T09:09:18.72-03:00,1970-01-01T09:18:29.267333-03:00,3c985ec8-e087-43b9-88d9-c7e8e458c13c,2613,23
135118579,17363,140098,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 1, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 1, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 78, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:09:18.72-03:00,1970-01-01T09:18:29.267333-03:00,3c985ec8-e087-43b9-88d9-c7e8e458c13c,2613,23
135118580,22458,140098,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 1, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 1, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 78, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:12:07.32-03:00,1970-01-01T09:21:17.867333-03:00,3c985ec8-e087-43b9-88d9-c7e8e458c13c,2613,23
135118581,24104,140098,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 1, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 1, 'sam_frat': 0, 'sam_lost': 1, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 78, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 7, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:12:54.22-03:00,1970-01-01T09:22:04.767333-03:00,3c985ec8-e087-43b9-88d9-c7e8e458c13c,2613,23
135118582,25136,140098,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 1, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 1, 'sam_frat': 0, 'sam_lost': 1, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 78, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 7, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:13:28.12-03:00,1970-01-01T09:22:38.667333-03:00,3c985ec8-e087-43b9-88d9-c7e8e458c13c,2613,23
135118583,26604,140098,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 1, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 1, 'sam_frat': 0, 'sam_lost': 2, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 78, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 6, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:14:09.92-03:00,1970-01-01T09:23:20.467333-03:00,3c985ec8-e087-43b9-88d9-c7e8e458c13c,2613,23
135118584,27788,140098,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 1, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 1, 'sam_frat': 0, 'sam_lost': 2, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 78, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 6, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:14:48.92-03:00,1970-01-01T09:23:59.467333-03:00,3c985ec8-e087-43b9-88d9-c7e8e458c13c,2613,23
135118585,28575,140098,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 1, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 1, 'sam_frat': 0, 'sam_lost': 2, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 78, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 6, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:15:11.42-03:00,1970-01-01T09:24:21.967333-03:00,3c985ec8-e087-43b9-88d9-c7e8e458c13c,2613,23
135118586,0,140102,1,0,,{},1970-01-01T09:00:00-03:00,1970-01-01T09:09:15-03:00,f1d4ea46-b7f8-4176-a8a2-bbada80d5a43,2613,27
135118587,0,140102,3,0,,{},1970-01-01T09:00:00-03:00,1970-01-01T09:09:15-03:00,f1d4ea46-b7f8-4176-a8a2-bbada80d5a43,2613,27
135118588,3,140102,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:00:00.12-03:00,1970-01-01T09:09:15.701068-03:00,f1d4ea46-b7f8-4176-a8a2-bbada80d5a43,2613,27
135118589,3,140102,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:00:00.12-03:00,1970-01-01T09:09:15.701068-03:00,f1d4ea46-b7f8-4176-a8a2-bbada80d5a43,2613,27
135118590,305,140102,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:00:10.12-03:00,1970-01-01T09:09:25.701068-03:00,f1d4ea46-b7f8-4176-a8a2-bbada80d5a43,2613,27
135118591,305,140102,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:00:10.12-03:00,1970-01-01T09:09:25.701068-03:00,f1d4ea46-b7f8-4176-a8a2-bbada80d5a43,2613,27
135118592,7225,140102,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:04:00.12-03:00,1970-01-01T09:13:15.701068-03:00,f1d4ea46-b7f8-4176-a8a2-bbada80d5a43,2613,27
135118593,7225,140102,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:04:00.12-03:00,1970-01-01T09:13:15.701068-03:00,f1d4ea46-b7f8-4176-a8a2-bbada80d5a43,2613,27
135118594,20315,140102,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:11:14.22-03:00,1970-01-01T09:20:29.801068-03:00,f1d4ea46-b7f8-4176-a8a2-bbada80d5a43,2613,27
135118595,21149,140102,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'red', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 10, 'sam_remaining': 0, 'building_damage': 0.0, 'air_vehicle_damage': 0.0}",1970-01-01T09:11:35.72-03:00,1970-01-01T09:20:51.301068-03:00,f1d4ea46-b7f8-4176-a8a2-bbada80d5a43,2613,27
135118596,0,140103,1,0,,{},1970-01-01T09:00:00-03:00,1970-01-01T09:09:16-03:00,f0dcaf10-0ec4-4ad3-97ec-1e371c59e588,2613,28
135118597,0,140103,3,0,,{},1970-01-01T09:00:00-03:00,1970-01-01T09:09:16-03:00,f0dcaf10-0ec4-4ad3-97ec-1e371c59e588,2613,28
135118598,3,140103,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:00:00.12-03:00,1970-01-01T09:09:16.833811-03:00,f0dcaf10-0ec4-4ad3-97ec-1e371c59e588,2613,28
135118599,3,140103,1000,1000,asa::models::AsaTeamMetricsState,"{'side': 'blue', 'aam_hit': 0, 'sam_hit': 0, 'aam_frat': 0, 'aam_lost': 0, 'sam_frat': 0, 'sam_lost': 0, 'acft_killed': 0, 'acft_damaged': 0, 'bmb_released': 0, 'aam_remaining': 80, 'acft_standing': 4, 'bmb_remaining': 0, 'sam_remaining': 8, 'building_damage': 0.0, 'air_vehicle_damage': 0.0, 'gnd_vehicle_damage': 0.0}",1970-01-01T09:00:00.12-03:00,1970-01-01T09:09:16.833811-03:00,f0dcaf10-0ec4-4ad3-97ec-1e371c59e588,2613,28
